time,node_type,node_id,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
6,Node1,19,1.846,0.171,3.393,1.106,0,0,0
6,Node1,20,3.826,0.216,1.773,2.207,0,0,0
6,Node1,21,2.666,0.357,2.185,2.12,0,0,0
6,Node1,22,1.571,0.065,1.122,0.814,0,0,0
6,Node1,23,2.13,0.095,1.438,1.241,0,0,0
6,Node1,24,2.08,0.038,0.535,1.275,0,0,0
6,Node1,25,2.343,0.183,1.626,1.286,0,0,0
6,Node1,26,1.986,0.733,3.777,1.421,0,0,0
6,Node1,27,0.635,0.034,0.394,0.36,0,0,0
6,Node1,28,1.148,0.018,0.399,0.61,0,0,0
6,Node1,29,1.482,0.006,0.636,0.857,0,0,0
6,Node2,0,0.139,0.209,0.147,0.222,0,0,0
6,Node2,1,0.148,0.226,0.019,0.411,0,0,0
6,Node2,2,0.126,0.185,0.007,0.081,0,0,0
6,Node2,3,0.157,0.218,0.029,0.083,0,0,0
6,Node2,4,0.147,0.224,0.058,0.184,0,0,0
6,Node2,5,0.092,0.118,0.007,0.108,0,0,0
6,Node2,6,0.141,0.159,0.029,0.219,0,0,0
6,Node2,7,0.158,0.216,0.034,0.281,0,0,0
6,Node2,8,0.151,0.205,0.013,0.248,0,0,0
6,Node2,9,0.167,0.239,0.011,0.158,0,0,0
6,Node2,10,0.131,0.175,0.043,0.324,0,0,0
6,Node2,11,0.15,0.201,0.03,0.247,0,0,0
6,Node2,12,0.1,0.117,0.002,0.123,0,0,0
6,Node2,13,0.113,0.141,0.022,0.115,0,0,0
6,Node2,14,0.166,0.198,0.026,0.331,0,0,0
6,Node2,15,0.161,0.24,0.04,0.18,0,0,0
6,Node2,16,0.164,0.234,0.002,0.216,0,0,0
6,Node2,17,0.124,0.192,0.028,0.126,0,0,0
6,Node2,18,0.104,0.138,0.024,0.136,0,0,0
6,Node2,19,0.192,0.265,0.02,0.123,0,0,0
6,Node2,20,0.178,0.125,0.007,0.171,0,0,0
6,Node2,21,0.154,0.222,0.001,0.161,0,0,0
6,Node2,22,0.151,0.207,0.046,0.168,0,0,0
6,Node2,23,0.157,0.176,0.013,0.069,0,0,0
6,Node2,24,0.176,0.228,0.037,0.203,0,0,0
6,Node2,25,0.17,0.216,0.023,0.216,0,0,0
6,Node2,26,0.198,0.214,0.061,0.344,0,0,0
6,Node2,27,0.156,0.209,0.014,0.277,0,0,0
6,Node2,28,0.128,0.218,0.031,0.295,0,0,0
6,Node2,29,0.142,0.166,0.036,0.253,0,0,0
6,Node2,30,0.167,0.171,0.017,0.09,0,0,0
6,Node2,31,0.198,0.223,0.017,0.082,0,0,0
6,Node2,32,0.21,0.199,0.063,0.319,0,0,0
6,Node2,33,0.139,0.164,0.032,0.165,0,0,0
6,Node2,34,0.139,0.203,0.21,0.506,0,0,0
6,Node2,35,0.128,0.178,0.029,0.182,0,0,0
6,Node2,36,0.169,0.243,0.011,0.3,0,0,0
6,Node2,37,0.221,0.267,0.02,0.071,0,0,0
6,Node2,38,0.162,0.427,0.045,0.174,0,0,0
6,Node2,39,0.146,0.201,0.036,0.206,0,0,0
6,Node2,40,0.133,0.235,0.076,0.365,0,0,0
6,Node2,41,0.159,0.204,0.042,0.198,0,0,0
6,Node2,42,0.137,0.19,0.01,0.212,0,0,0
6,Node2,43,0.129,0.161,0.003,0.189,0,0,0
7,Node1,0,3.919,0.528,6.538,2.8,0,0,1
7,Node1,1,0.971,0.312,1.643,0.749,0,0,1
7,Node1,2,1.684,0.055,1.881,1.494,0,0,1
7,Node1,3,4.241,0.514,2.857,2.698,0,0,1
7,Node1,4,2.248,0.016,4.889,1.814,0,0,1
7,Node1,5,1.219,0.264,1.823,1.111,0,0,1
7,Node1,6,1.642,0.074,0.932,0.9,0,0,1
7,Node1,7,3.627,0.719,2.801,2.982,0,0,1
7,Node1,8,2.884,0.003,1.611,1.549,0,0,1
7,Node1,9,1.658,0.009,1.92,1.516,0,0,1
7,Node1,10,3.326,0.36,3.103,3.037,0,0,1
7,Node1,11,2.733,0.123,3.938,2.15,0,0,1
7,Node1,12,2.167,0.723,3.661,1.894,0,0,1
7,Node1,13,1.56,0.118,1.652,1.291,0,0,1
7,Node1,14,2.355,0.401,4.217,1.786,0,0,1
7,Node1,15,2.634,0.299,1.32,2.026,0,0,1
7,Node1,16,2.943,0.445,2.392,1.988,0,0,1
7,Node1,17,3.433,0.266,2.635,2.634,0,0,1
7,Node1,18,3.391,0.189,3.196,2.615,0,0,1
7,Node1,19,1.846,0.196,3.615,1.107,0,0,1
7,Node1,20,3.797,0.26,2.021,2.214,0,0,1
7,Node1,21,2.667,0.066,2.249,2.117,0,0,1
7,Node1,22,1.572,0.182,1.305,0.812,0,0,1
7,Node1,23,2.146,0.069,1.514,1.239,0,0,1
7,Node1,24,2.073,0.284,0.815,1.279,0,0,1
7,Node1,25,2.338,0.463,2.1,1.285,0,0,1
7,Node1,26,1.974,0.238,4.011,1.423,0,0,1
7,Node1,27,0.639,0.072,0.467,0.361,0,0,1
7,Node1,28,1.158,0.109,0.511,0.614,0,0,1
7,Node1,29,1.484,0.241,0.876,0.862,0,0,1
7,Node2,0,0.139,0.209,0.026,0.248,0,0,1
7,Node2,1,0.147,0.227,0.026,0.439,0,0,1
7,Node2,2,0.126,0.184,0.135,0.217,0,0,1
7,Node2,3,0.157,0.218,0.073,0.156,0,0,1
7,Node2,4,0.146,0.224,0.012,0.195,0,0,1
7,Node2,5,0.092,0.117,0.023,0.132,0,0,1
7,Node2,6,0.142,0.16,0.07,0.29,0,0,1
7,Node2,7,0.157,0.216,0.039,0.323,0,0,1
7,Node2,8,0.15,0.205,0.044,0.292,0,0,1
7,Node2,9,0.167,0.238,0.012,0.17,0,0,1
7,Node2,10,0.131,0.176,0.032,0.356,0,0,1
7,Node2,11,0.149,0.2,0.033,0.281,0,0,1
7,Node2,12,0.1,0.116,0.0,0.125,0,0,1
7,Node2,13,0.113,0.141,0.008,0.123,0,0,1
7,Node2,14,0.166,0.198,0.014,0.346,0,0,1
7,Node2,15,0.16,0.242,0.026,0.207,0,0,1
7,Node2,16,0.163,0.233,0.01,0.225,0,0,1
7,Node2,17,0.124,0.193,0.009,0.135,0,0,1
7,Node2,18,0.103,0.138,0.018,0.154,0,0,1
7,Node2,19,0.192,0.265,0.021,0.145,0,0,1
7,Node2,20,0.178,0.124,0.077,0.247,0,0,1
7,Node2,21,0.153,0.223,0.0,0.162,0,0,1
7,Node2,22,0.151,0.207,0.034,0.203,0,0,1
7,Node2,23,0.156,0.176,0.001,0.069,0,0,1
7,Node2,24,0.176,0.228,0.005,0.209,0,0,1
7,Node2,25,0.17,0.217,0.146,0.36,0,0,1
7,Node2,26,0.197,0.214,0.063,0.407,0,0,1
7,Node2,27,0.157,0.21,0.012,0.288,0,0,1
7,Node2,28,0.127,0.217,0.038,0.334,0,0,1
7,Node2,29,0.142,0.166,0.053,0.305,0,0,1
7,Node2,30,0.169,0.17,0.008,0.099,0,0,1
7,Node2,31,0.199,0.221,0.014,0.096,0,0,1
7,Node2,32,0.21,0.2,0.019,0.339,0,0,1
7,Node2,33,0.14,0.165,0.017,0.182,0,0,1
7,Node2,34,0.139,0.204,0.029,0.538,0,0,1
7,Node2,35,0.128,0.179,0.013,0.196,0,0,1
7,Node2,36,0.17,0.245,0.02,0.319,0,0,1
7,Node2,37,0.222,0.268,0.021,0.092,0,0,1
7,Node2,38,0.162,0.429,0.004,0.179,0,0,1
7,Node2,39,0.145,0.2,0.043,0.249,0,0,1
7,Node2,40,0.133,0.234,0.044,0.408,0,0,1
7,Node2,41,0.161,0.204,0.016,0.215,0,0,1
7,Node2,42,0.137,0.19,0.025,0.237,0,0,1
7,Node2,43,0.129,0.161,0.024,0.214,0,0,1
8,Node1,0,3.9,0.133,6.628,2.808,0,0,1
8,Node1,1,0.966,0.196,1.835,0.753,0,0,1
8,Node1,2,1.688,0.459,2.343,1.503,0,0,1
8,Node1,3,4.251,0.554,3.414,2.681,0,0,1
8,Node1,4,2.268,0.041,4.92,1.825,0,0,1
8,Node1,5,1.221,0.49,2.308,1.11,0,0,1
8,Node1,6,1.653,0.092,1.018,0.902,0,0,1
8,Node1,7,3.612,0.742,3.548,2.964,0,0,1
8,Node1,8,2.866,0.156,1.769,1.543,0,0,1
8,Node1,9,1.66,0.406,2.32,1.519,0,0,1
8,Node1,10,3.34,0.18,3.274,3.063,0,0,1
8,Node1,11,2.731,0.032,3.976,2.164,0,0,1
8,Node1,12,2.181,0.319,3.948,1.891,0,0,1
8,Node1,13,1.56,0.025,1.671,1.3,0,0,1
8,Node1,14,2.357,0.102,4.335,1.775,0,0,1
8,Node1,15,2.64,0.068,1.389,2.02,0,0,1
8,Node1,16,2.952,0.741,3.135,1.993,0,0,1
8,Node1,17,3.417,0.581,3.211,2.621,0,0,1
8,Node1,18,3.392,1.824,4.998,2.619,0,0,1
8,Node1,19,1.842,0.098,3.71,1.112,0,0,1
8,Node1,20,3.8,0.019,2.056,2.214,0,0,1
8,Node1,21,2.663,0.581,2.825,2.116,0,0,1
8,Node1,22,1.575,0.25,1.55,0.815,0,0,1
8,Node1,23,2.134,0.211,1.713,1.241,0,0,1
8,Node1,24,2.083,0.062,0.879,1.277,0,0,1
8,Node1,25,2.324,0.216,2.322,1.279,0,0,1
8,Node1,26,1.97,0.189,4.207,1.429,0,0,1
8,Node1,27,0.639,0.654,1.123,0.361,0,0,1
8,Node1,28,1.156,0.132,0.644,0.61,0,0,1
8,Node1,29,1.487,0.12,0.993,0.861,0,0,1
8,Node2,0,0.139,0.21,0.026,0.274,0,0,1
8,Node2,1,0.148,0.227,0.041,0.48,0,0,1
8,Node2,2,0.127,0.185,0.001,0.219,0,0,1
8,Node2,3,0.157,0.219,0.025,0.182,0,0,1
8,Node2,4,0.147,0.226,0.023,0.218,0,0,1
8,Node2,5,0.092,0.118,0.021,0.154,0,0,1
8,Node2,6,0.142,0.159,0.032,0.319,0,0,1
8,Node2,7,0.156,0.216,0.002,0.322,0,0,1
8,Node2,8,0.15,0.205,0.04,0.333,0,0,1
8,Node2,9,0.167,0.239,0.0,0.17,0,0,1
8,Node2,10,0.131,0.176,0.023,0.378,0,0,1
8,Node2,11,0.149,0.2,0.031,0.313,0,0,1
8,Node2,12,0.1,0.116,0.02,0.145,0,0,1
8,Node2,13,0.113,0.14,0.006,0.13,0,0,1
8,Node2,14,0.167,0.197,0.057,0.402,0,0,1
8,Node2,15,0.16,0.241,0.027,0.234,0,0,1
8,Node2,16,0.164,0.235,0.0,0.225,0,0,1
8,Node2,17,0.124,0.193,0.025,0.16,0,0,1
8,Node2,18,0.104,0.138,0.02,0.175,0,0,1
8,Node2,19,0.191,0.265,0.274,0.42,0,0,1
8,Node2,20,0.178,0.125,0.094,0.34,0,0,1
8,Node2,21,0.153,0.221,0.047,0.209,0,0,1
8,Node2,22,0.151,0.206,0.024,0.227,0,0,1
8,Node2,23,0.156,0.176,0.016,0.086,0,0,1
8,Node2,24,0.176,0.228,0.084,0.294,0,0,1
8,Node2,25,0.17,0.218,0.014,0.377,0,0,1
8,Node2,26,0.196,0.213,0.033,0.443,0,0,1
8,Node2,27,0.157,0.209,0.028,0.317,0,0,1
8,Node2,28,0.128,0.217,0.03,0.365,0,0,1
8,Node2,29,0.142,0.166,0.017,0.324,0,0,1
8,Node2,30,0.169,0.171,0.005,0.104,0,0,1
8,Node2,31,0.2,0.221,0.01,0.106,0,0,1
8,Node2,32,0.209,0.199,0.038,0.378,0,0,1
8,Node2,33,0.14,0.165,0.236,0.418,0,0,1
8,Node2,34,0.14,0.203,0.021,0.556,0,0,1
8,Node2,35,0.129,0.178,0.012,0.207,0,0,1
8,Node2,36,0.169,0.243,0.023,0.341,0,0,1
8,Node2,37,0.221,0.269,0.017,0.11,0,0,1
8,Node2,38,0.162,0.425,0.017,0.197,0,0,1
8,Node2,39,0.146,0.201,0.009,0.259,0,0,1
8,Node2,40,0.132,0.235,0.06,0.468,0,0,1
8,Node2,41,0.159,0.205,0.043,0.256,0,0,1
8,Node2,42,0.136,0.188,0.018,0.254,0,0,1
8,Node2,43,0.13,0.161,0.051,0.264,0,0,1
9,Node1,0,3.934,0.553,7.233,2.804,0,0,1
9,Node1,1,0.965,0.162,1.996,0.749,0,0,1
9,Node1,2,1.674,0.409,2.761,1.501,0,0,1
9,Node1,3,4.265,0.326,3.743,2.685,0,0,1
9,Node1,4,2.249,0.05,4.973,1.816,0,0,1
9,Node1,5,1.218,0.357,2.665,1.112,0,0,1
9,Node1,6,1.639,0.278,1.303,0.895,0,0,1
9,Node1,7,3.615,0.251,3.794,2.979,0,0,1
9,Node1,8,2.873,0.423,2.189,1.547,0,0,1
9,Node1,9,1.658,0.214,2.556,1.519,0,0,1
9,Node1,10,3.332,0.431,3.704,3.038,0,0,1
9,Node1,11,2.708,0.155,4.139,2.162,0,0,1
9,Node1,12,2.169,0.437,4.383,1.901,0,0,1
9,Node1,13,1.566,0.203,1.88,1.301,0,0,1
9,Node1,14,2.354,0.286,4.641,1.785,0,0,1
9,Node1,15,2.647,0.372,1.753,2.032,0,0,1
9,Node1,16,2.959,0.25,3.374,2.002,0,0,1
9,Node1,17,3.416,0.603,3.847,2.612,0,0,1
9,Node1,18,3.406,0.212,5.235,2.604,0,0,1
9,Node1,19,1.844,0.043,3.735,1.111,0,0,1
9,Node1,20,3.802,4.407,6.445,2.2,0,0,1
9,Node1,21,2.657,0.057,2.871,2.116,0,0,1
9,Node1,22,1.572,0.242,1.804,0.812,0,0,1
9,Node1,23,2.142,0.057,1.782,1.241,0,0,1
9,Node1,24,2.081,0.182,1.067,1.275,0,0,1
9,Node1,25,2.334,0.187,2.504,1.283,0,0,1
9,Node1,26,1.976,0.671,4.877,1.43,0,0,1
9,Node1,27,0.64,0.099,1.222,0.362,0,0,1
9,Node1,28,1.147,0.18,0.824,0.614,0,0,1
9,Node1,29,1.485,0.243,1.239,0.853,0,0,1
9,Node2,0,0.139,0.209,0.022,0.298,0,0,1
9,Node2,1,0.148,0.227,0.015,0.494,0,0,1
9,Node2,2,0.126,0.184,0.026,0.246,0,0,1
9,Node2,3,0.157,0.219,0.093,0.276,0,0,1
9,Node2,4,0.147,0.225,0.047,0.267,0,0,1
9,Node2,5,0.092,0.117,0.031,0.184,0,0,1
9,Node2,6,0.142,0.159,0.051,0.37,0,0,1
9,Node2,7,0.157,0.215,0.001,0.322,0,0,1
9,Node2,8,0.151,0.205,0.014,0.346,0,0,1
9,Node2,9,0.166,0.238,0.016,0.186,0,0,1
9,Node2,10,0.131,0.175,0.014,0.392,0,0,1
9,Node2,11,0.149,0.2,0.008,0.32,0,0,1
9,Node2,12,0.101,0.116,0.015,0.16,0,0,1
9,Node2,13,0.113,0.14,0.009,0.137,0,0,1
9,Node2,14,0.166,0.198,0.042,0.444,0,0,1
9,Node2,15,0.161,0.24,0.036,0.27,0,0,1
9,Node2,16,0.165,0.233,0.014,0.239,0,0,1
9,Node2,17,0.123,0.193,0.005,0.165,0,0,1
9,Node2,18,0.104,0.138,0.001,0.176,0,0,1
9,Node2,19,0.192,0.267,0.033,0.453,0,0,1
9,Node2,20,0.178,0.124,0.093,0.432,0,0,1
9,Node2,21,0.152,0.223,0.008,0.218,0,0,1
9,Node2,22,0.152,0.207,0.051,0.278,0,0,1
9,Node2,23,0.156,0.176,0.021,0.107,0,0,1
9,Node2,24,0.177,0.229,0.007,0.299,0,0,1
9,Node2,25,0.171,0.216,0.024,0.401,0,0,1
9,Node2,26,0.196,0.214,0.014,0.455,0,0,1
9,Node2,27,0.156,0.21,0.072,0.386,0,0,1
9,Node2,28,0.127,0.217,0.014,0.379,0,0,1
9,Node2,29,0.142,0.166,0.037,0.359,0,0,1
9,Node2,30,0.167,0.17,0.022,0.126,0,0,1
9,Node2,31,0.199,0.222,0.019,0.126,0,0,1
9,Node2,32,0.209,0.2,0.035,0.41,0,0,1
9,Node2,33,0.14,0.165,0.026,0.444,0,0,1
9,Node2,34,0.139,0.203,0.025,0.582,0,0,1
9,Node2,35,0.128,0.179,0.045,0.253,0,0,1
9,Node2,36,0.169,0.244,0.005,0.348,0,0,1
9,Node2,37,0.222,0.268,0.001,0.111,0,0,1
9,Node2,38,0.162,0.427,0.416,0.614,0,0,1
9,Node2,39,0.145,0.201,0.01,0.268,0,0,1
9,Node2,40,0.132,0.235,0.039,0.509,0,0,1
9,Node2,41,0.16,0.204,0.018,0.275,0,0,1
9,Node2,42,0.136,0.189,0.021,0.275,0,0,1
9,Node2,43,0.13,0.16,0.035,0.299,0,0,1
10,Node1,0,3.903,0.037,7.252,2.816,0,0,1
10,Node1,1,0.966,0.099,2.109,0.756,0,0,1
10,Node1,2,1.68,0.306,3.059,1.49,0,0,1
10,Node1,3,4.268,0.101,3.833,2.693,0,0,1
10,Node1,4,2.255,0.255,5.241,1.825,0,0,1
10,Node1,5,1.222,0.301,2.976,1.113,0,0,1
10,Node1,6,1.645,0.169,1.474,0.901,0,0,1
10,Node1,7,3.607,0.697,4.489,2.969,0,0,1
10,Node1,8,2.876,0.22,2.412,1.548,0,0,1
10,Node1,9,1.659,0.121,2.659,1.526,0,0,1
10,Node1,10,3.332,1.652,5.369,3.054,0,0,1
10,Node1,11,2.723,0.802,4.951,2.152,0,0,1
10,Node1,12,2.165,0.394,4.791,1.889,0,0,1
10,Node1,13,1.561,0.271,2.162,1.288,0,0,1
10,Node1,14,2.341,0.932,5.56,1.79,0,0,1
10,Node1,15,2.657,0.303,2.075,2.014,0,0,1
10,Node1,16,2.959,0.097,3.47,1.993,0,0,1
10,Node1,17,3.422,0.186,4.034,2.607,0,0,1
10,Node1,18,3.38,0.008,5.235,2.62,0,0,1
10,Node1,19,1.837,0.173,3.933,1.105,0,0,1
10,Node1,20,3.817,4.449,10.863,2.209,0,0,1
10,Node1,21,2.657,0.27,3.132,2.111,0,0,1
10,Node1,22,1.581,0.061,1.854,0.814,0,0,1
10,Node1,23,2.134,0.204,1.971,1.244,0,0,1
10,Node1,24,2.066,0.011,1.076,1.279,0,0,1
10,Node1,25,2.33,0.31,2.822,1.28,0,0,1
10,Node1,26,1.971,0.429,5.321,1.432,0,0,1
10,Node1,27,0.638,0.11,1.326,0.363,0,0,1
10,Node1,28,1.154,0.057,0.881,0.609,0,0,1
10,Node1,29,1.484,1.3,2.532,0.856,0,0,1
10,Node2,0,0.139,0.209,0.145,0.445,0,0,1
10,Node2,1,0.148,0.227,0.03,0.526,0,0,1
10,Node2,2,0.127,0.185,0.023,0.27,0,0,1
10,Node2,3,0.157,0.219,0.03,0.306,0,0,1
10,Node2,4,0.147,0.225,0.005,0.27,0,0,1
10,Node2,5,0.092,0.117,0.021,0.205,0,0,1
10,Node2,6,0.142,0.159,0.078,0.448,0,0,1
10,Node2,7,0.157,0.215,0.002,0.325,0,0,1
10,Node2,8,0.151,0.206,0.031,0.379,0,0,1
10,Node2,9,0.166,0.238,0.044,0.23,0,0,1
10,Node2,10,0.131,0.175,0.006,0.397,0,0,1
10,Node2,11,0.149,0.2,0.028,0.349,0,0,1
10,Node2,12,0.1,0.116,0.02,0.179,0,0,1
10,Node2,13,0.112,0.141,0.014,0.151,0,0,1
10,Node2,14,0.166,0.198,0.02,0.466,0,0,1
10,Node2,15,0.161,0.241,0.036,0.306,0,0,1
10,Node2,16,0.165,0.234,0.015,0.255,0,0,1
10,Node2,17,0.124,0.193,0.02,0.184,0,0,1
10,Node2,18,0.103,0.138,0.024,0.2,0,0,1
10,Node2,19,0.192,0.267,0.008,0.457,0,0,1
10,Node2,20,0.179,0.125,0.023,0.456,0,0,1
10,Node2,21,0.153,0.222,0.042,0.259,0,0,1
10,Node2,22,0.151,0.206,0.025,0.304,0,0,1
10,Node2,23,0.156,0.177,0.026,0.133,0,0,1
10,Node2,24,0.176,0.228,0.033,0.334,0,0,1
10,Node2,25,0.17,0.216,0.011,0.41,0,0,1
10,Node2,26,0.198,0.215,0.001,0.457,0,0,1
10,Node2,27,0.156,0.209,0.02,0.407,0,0,1
10,Node2,28,0.128,0.218,0.005,0.384,0,0,1
10,Node2,29,0.142,0.167,0.051,0.412,0,0,1
10,Node2,30,0.168,0.17,0.024,0.15,0,0,1
10,Node2,31,0.199,0.222,0.166,0.293,0,0,1
10,Node2,32,0.209,0.2,0.035,0.449,0,0,1
10,Node2,33,0.14,0.165,0.031,0.475,0,0,1
10,Node2,34,0.14,0.203,0.005,0.592,0,0,1
10,Node2,35,0.129,0.179,0.005,0.258,0,0,1
10,Node2,36,0.17,0.244,0.002,0.35,0,0,1
10,Node2,37,0.221,0.267,0.021,0.133,0,0,1
10,Node2,38,0.162,0.43,0.024,0.635,0,0,1
10,Node2,39,0.146,0.2,0.27,0.539,0,0,1
10,Node2,40,0.132,0.235,0.072,0.58,0,0,1
10,Node2,41,0.16,0.204,0.034,0.309,0,0,1
10,Node2,42,0.137,0.189,0.081,0.357,0,0,1
10,Node2,43,0.13,0.161,0.045,0.345,0,0,1
11,Node1,0,3.902,0.085,7.32,2.8,0,0,1
11,Node1,1,0.971,0.017,2.116,0.752,0,0,1
11,Node1,2,1.676,0.453,3.498,1.491,0,0,1
11,Node1,3,4.269,0.218,4.083,2.696,0,0,1
11,Node1,4,2.244,0.128,5.389,1.817,0,0,1
11,Node1,5,1.223,0.11,3.079,1.116,0,0,1
11,Node1,6,1.65,0.149,1.613,0.895,0,0,1
11,Node1,7,3.619,0.272,4.748,2.967,0,0,1
11,Node1,8,2.886,0.07,2.491,1.547,0,0,1
11,Node1,9,1.654,0.17,2.847,1.526,0,0,1
11,Node1,10,3.339,0.255,5.648,3.064,0,0,1
11,Node1,11,2.725,0.819,5.773,2.155,0,0,1
11,Node1,12,2.182,0.134,4.914,1.89,0,0,1
11,Node1,13,1.558,0.298,2.452,1.29,0,0,1
11,Node1,14,2.351,1.098,6.674,1.778,0,0,1
11,Node1,15,2.635,0.311,2.382,2.016,0,0,1
11,Node1,16,2.968,0.692,4.162,1.998,0,0,1
11,Node1,17,3.445,0.159,4.192,2.615,0,0,1
11,Node1,18,3.397,0.356,5.606,2.612,0,0,1
11,Node1,19,1.833,0.083,3.983,1.106,0,0,1
11,Node1,20,3.811,0.58,11.42,2.217,0,0,1
11,Node1,21,2.648,0.038,3.192,2.105,0,0,1
11,Node1,22,1.58,0.265,2.126,0.809,0,0,1
11,Node1,23,2.135,0.179,2.163,1.239,0,0,1
11,Node1,24,2.074,0.09,1.159,1.275,0,0,1
11,Node1,25,2.322,0.145,2.948,1.272,0,0,1
11,Node1,26,1.983,0.424,5.737,1.431,0,0,1
11,Node1,27,0.637,0.061,1.393,0.362,0,0,1
11,Node1,28,1.151,0.117,0.999,0.61,0,0,1
11,Node1,29,1.485,1.283,3.819,0.854,0,0,1
11,Node2,0,0.138,0.211,0.03,0.474,0,0,1
11,Node2,1,0.148,0.228,0.034,0.557,0,0,1
11,Node2,2,0.126,0.185,0.003,0.274,0,0,1
11,Node2,3,0.158,0.219,0.146,0.45,0,0,1
11,Node2,4,0.147,0.225,0.065,0.337,0,0,1
11,Node2,5,0.092,0.117,0.221,0.429,0,0,1
11,Node2,6,0.141,0.159,0.04,0.49,0,0,1
11,Node2,7,0.156,0.215,0.041,0.369,0,0,1
11,Node2,8,0.15,0.206,0.061,0.441,0,0,1
11,Node2,9,0.166,0.239,0.007,0.236,0,0,1
11,Node2,10,0.13,0.175,0.037,0.434,0,0,1
11,Node2,11,0.149,0.2,0.14,0.487,0,0,1
11,Node2,12,0.101,0.116,0.005,0.185,0,0,1
11,Node2,13,0.113,0.141,0.146,0.296,0,0,1
11,Node2,14,0.167,0.198,0.053,0.516,0,0,1
11,Node2,15,0.161,0.241,0.031,0.335,0,0,1
11,Node2,16,0.163,0.233,0.018,0.271,0,0,1
11,Node2,17,0.124,0.193,0.185,0.37,0,0,1
11,Node2,18,0.103,0.138,0.022,0.223,0,0,1
11,Node2,19,0.192,0.264,0.026,0.487,0,0,1
11,Node2,20,0.178,0.125,0.055,0.511,0,0,1
11,Node2,21,0.153,0.221,0.033,0.292,0,0,1
11,Node2,22,0.151,0.207,0.003,0.307,0,0,1
11,Node2,23,0.157,0.176,0.012,0.145,0,0,1
11,Node2,24,0.175,0.229,0.025,0.357,0,0,1
11,Node2,25,0.17,0.216,0.003,0.415,0,0,1
11,Node2,26,0.198,0.209,0.0,0.458,0,0,1
11,Node2,27,0.157,0.21,0.014,0.421,0,0,1
11,Node2,28,0.128,0.218,0.043,0.427,0,0,1
11,Node2,29,0.142,0.166,0.044,0.457,0,0,1
11,Node2,30,0.169,0.17,0.011,0.162,0,0,1
11,Node2,31,0.198,0.222,0.022,0.315,0,0,1
11,Node2,32,0.209,0.199,0.007,0.454,0,0,1
11,Node2,33,0.139,0.164,0.007,0.485,0,0,1
11,Node2,34,0.139,0.203,0.002,0.589,0,0,1
11,Node2,35,0.128,0.178,0.051,0.307,0,0,1
11,Node2,36,0.17,0.243,0.012,0.362,0,0,1
11,Node2,37,0.22,0.268,0.005,0.137,0,0,1
11,Node2,38,0.162,0.428,0.031,0.668,0,0,1
11,Node2,39,0.145,0.2,0.006,0.546,0,0,1
11,Node2,40,0.133,0.235,0.036,0.615,0,0,1
11,Node2,41,0.159,0.204,0.036,0.345,0,0,1
11,Node2,42,0.137,0.188,0.084,0.439,0,0,1
11,Node2,43,0.13,0.16,0.048,0.392,0,0,1
12,Node1,0,3.932,0.241,7.556,2.809,0,0,1
12,Node1,1,0.968,0.116,2.228,0.753,0,0,1
12,Node1,2,1.687,0.493,4.0,1.498,0,0,1
12,Node1,3,4.289,4.133,8.199,2.684,0,0,1
12,Node1,4,2.233,0.095,5.479,1.818,0,0,1
12,Node1,5,1.213,0.083,3.165,1.113,0,0,1
12,Node1,6,1.646,0.108,1.733,0.9,0,0,1
12,Node1,7,3.623,0.072,4.86,2.984,0,0,1
12,Node1,8,2.883,0.457,2.955,1.541,0,0,1
12,Node1,9,1.646,0.085,2.926,1.514,0,0,1
12,Node1,10,3.344,3.148,8.778,3.056,0,0,1
12,Node1,11,2.724,0.576,6.326,2.166,0,0,1
12,Node1,12,2.174,0.241,5.188,1.903,0,0,1
12,Node1,13,1.556,0.254,2.718,1.29,0,0,1
12,Node1,14,2.344,0.969,7.597,1.786,0,0,1
12,Node1,15,2.663,5.997,8.397,2.027,0,0,1
12,Node1,16,2.963,0.41,4.556,1.989,0,0,1
12,Node1,17,3.416,0.629,4.819,2.598,0,0,1
12,Node1,18,3.383,0.476,6.065,2.604,0,0,1
12,Node1,19,1.839,0.217,4.231,1.108,0,0,1
12,Node1,20,3.833,0.553,12.036,2.219,0,0,1
12,Node1,21,2.656,0.573,3.764,2.104,0,0,1
12,Node1,22,1.572,0.26,2.389,0.812,0,0,1
12,Node1,23,2.144,0.107,2.258,1.24,0,0,1
12,Node1,24,2.069,0.08,1.247,1.277,0,0,1
12,Node1,25,2.326,3.351,6.282,1.28,0,0,1
12,Node1,26,1.982,0.554,6.313,1.43,0,0,1
12,Node1,27,0.635,0.661,2.041,0.361,0,0,1
12,Node1,28,1.153,0.169,1.17,0.611,0,0,1
12,Node1,29,1.489,0.141,3.948,0.855,0,0,1
12,Node2,0,0.138,0.21,0.153,0.627,0,0,1
12,Node2,1,0.148,0.227,0.034,0.593,0,0,1
12,Node2,2,0.126,0.184,0.137,0.41,0,0,1
12,Node2,3,0.157,0.219,0.002,0.454,0,0,1
12,Node2,4,0.147,0.226,0.266,0.605,0,0,1
12,Node2,5,0.092,0.117,0.017,0.443,0,0,1
12,Node2,6,0.142,0.159,0.022,0.511,0,0,1
12,Node2,7,0.157,0.215,0.032,0.399,0,0,1
12,Node2,8,0.151,0.206,0.018,0.458,0,0,1
12,Node2,9,0.166,0.24,0.056,0.293,0,0,1
